5490c16e-cb1c-4f74-88e1-e3a2c0fccc3d,Doggetts coat & badge,,Pub/bar/nightclub,Doggetts Coat And Badge Black Blackfriars Road,London,SE1 9UD,4,-0.104866,51.508461
9ad68aab-2fa6-4666-9a4a-5c7903928838,Doigs of troon ltd,,Other catering premises,Cafe Bermondsey Trading Estat Rotherhithe New Road,London,SE16 3LL,5,-0.055247,51.489277
5ad1ab12-e009-49ce-b709-fdd11c99e65a,Dominos,,Takeaway/sandwich shop,145 Old Kent Road,London,SE1 5UT,5,-0.082319,51.492214
9bb80268-ffdb-4616-bacc-cc079bbbd15f,Domino's pizza,,Restaurant/Cafe/Canteen,08-16 Grove Vale,London,SE22 8EF,5,-0.080448,51.461635
4922f9f2-c72c-4b44-b236-ea37f3f70fb1,Double happy,,Takeaway/sandwich shop,11 Tabard Street,London,SE1 4LA,4,-0.091471,51.500727
567773c5-5e34-4f9d-b4b2-4862f781588d,Doubletree by hilton hotel london - docklands riverside,,Hotel/bed & breakfast/guest house,265 Rotherhithe Street,London,SE16 5HW,5,-0.033374,51.504821
454c594d-7a64-4e5a-9e41-b9c093b26123,Dover castle ph,,Pub/bar/nightclub,6A Great Dover Street,London,SE1 4XW,5,-0.093027,51.500734
0a55c4f8-2624-4eab-a22c-74063019db2f,Downside fisher youth club,,Restaurant/Cafe/Canteen,Downside Settlement Youth Club Druid Street,London,SE1 2EZ,5,-0.076189,51.500603
779c25f4-0c43-4ea7-8548-030c6bd09301,Dr ink's,,Pub/bar/nightclub,52-54 Stamford Street,London,SE1 9LY,3,0.0,0.0
eaf5e7ab-72b7-4df0-beb1-23cb5d58b8d7,Draft house,,Pub/bar/nightclub,206-208 Tower Bridge Road,London,SE1 2UP,3,-0.076591,51.503388
35fa787c-e18a-4d7f-884a-43ba4d208c1f,Dragon castle,,Restaurant/Cafe/Canteen,100 Walworth Road,London,SE17 1JL,1,-0.098573,51.492101
ff18f39f-6676-475a-83c5-ac2ea25ca737,Dragon king,,Other catering premises,11 Plough Way,London,SE16 2LS,4,-0.043612,51.492204
28b94a31-5481-4a26-9e08-16becfd75288,Dram & smoke,,Other catering premises,5a Thorne Terrace Nunhead Grove,London,SE15 3LN,5,-0.056286,51.463467
a3106805-e485-4784-a356-516f33826f7a,Draper tenants hall,,Other catering premises,Draper Tenants Hall 1 Howell Walk,London,SE1 6TL,4,-0.10053,51.49216
741aa286-0295-4a4e-a6a0-6f1bcb980636,Duck egg cafe ltd,,Restaurant/Cafe/Canteen,35 North Cross Road,London,SE22 9ET,4,-0.073183,51.457434
b82d9055-870e-4e82-a899-814f58916470,Duke of sussex,,Pub/bar/nightclub,77 Friary Road,London,SE15 1QS,4,-0.065364,51.479292
b821bfdd-425e-48ec-a588-4e2734e93aef,Dulwich cafe,,Restaurant/Cafe/Canteen,89 Lordship Lane,London,SE22 8EP,5,-0.07479,51.458584
0f588237-e9f1-4242-bf82-fe2d85ac65e3,Dulwich constitutional club,,Pub/bar/nightclub,33 East Dulwich Grove,London,SE22 8PW,5,-0.076624,51.459469
6b10b087-aece-4929-a5b8-20f3c5e9ebb3,Dulwich filling station kiosk shop (takeaway),,Takeaway/sandwich shop,13-17 East Dulwich Road,London,SE22 9BD,5,-0.068619,51.461891
9eccfd92-4375-40e1-9345-1b50a345e22a,Dulwich frier,,Takeaway/sandwich shop,102 Dog Kennel Hill,London,SE22 8BE,4,-0.081094,51.462024
1b951768-8d7b-457a-a214-0dfa672e173b,Dulwich kebab house,,Restaurant/Cafe/Canteen,342 Lordship Lane,London,SE22 8LZ,2,-0.075307,51.449717
5d0b8641-acae-4580-a927-bf0d82078fcc,Dulwich tandoori,,Restaurant/Cafe/Canteen,54 Lordship Lane,London,SE22 8HJ,3,-0.075294,51.459258
1de8f122-a757-4117-8d97-d72683c37698,Duns deli,,Restaurant/Cafe/Canteen,9 Market Place,London,SE16 3UQ,4,-0.063973,51.49274
d0a943a1-133e-4291-846b-698ef0503fbd,Dunton grill & spice,,Restaurant/Cafe/Canteen,102 Dunton Road,London,,3,0.0,0.0
a404cca6-226a-493f-9902-f16eb50e0520,E d & f man fishoils ltd,,Restaurant/Cafe/Canteen,Cottons Centre Hays Lane,London,SE1 2TT,5,-0.084735,51.506075
2b5d997f-66cb-44ce-9d5a-702bbbc6922f,East dulwich community centre association,,Other catering premises,Heber Road Primary School 46-64 Darrell Road,London,SE22 9NL,5,-0.070797,51.456315
6688197a-bae2-4863-9e62-f92c443279d0,East dulwich estate community project & tenants as,,Other catering premises,Albrighton Community Centre 37 Albrighton Road,London,SE22 8AH,5,-0.081619,51.464622
b3f6cfc3-a430-46c7-a548-259c0673c371,East dulwich naturally,,Other catering premises,Rouillier White 125 Lordship Lane,London,SE22 8HU,5,-0.07531,51.457163
2987fb5c-efd7-495a-be09-0165ff243774,East dulwich tavern,,Pub/bar/nightclub,1 Lordship Lane,London,SE22 8EW,2,-0.074967,51.459855
c843572d-9be6-450f-9fd0-b84f80e5e554,Eastern cuisine,,Restaurant/Cafe/Canteen,138 Gipsy Hill,London,SE19 1PW,4,-0.083479,51.425013
ecc9dafa-12c0-45cb-b019-0ff8cf14e038,Eastern delight,,Restaurant/Cafe/Canteen,42 East Dulwich Road,London,SE22 9AX,1,-0.069602,51.462141
2b34a99b-5acf-4738-823c-3fc248f2c654,Easy step catering,,Other catering premises,Canada Water Plaza Surrey Quays Road,London,SE16 7AR,5,-0.049166,51.497746
fc642a85-3071-4444-a699-d9b7734b9d39,Easystep catering,,Other catering premises,95 Elgar Street,London,SE16 7QW,4,-0.035164,51.497035
798122ee-c8da-4c1d-af38-e6de061be204,Eat,,Restaurant/Cafe/Canteen,Unit 3 Riverside House 2A Southwark Bridge Road,London,SE1 9HA,5,-0.095291,51.507938
7cea4d3b-2bf8-4823-bd5e-ee522094f07b,Eat,,Restaurant/Cafe/Canteen,Unit D 6 More London Place,London,,5,0.0,0.0
5627f30d-0353-43de-bdfc-7bb72aba6894,Eat!,,Restaurant/Cafe/Canteen,G1 And G12 Oxo Tower Wharf Bargehouse Street,London,SE1 9PH,4,-0.108228,51.508372
e1f6fd31-c2f3-412a-afad-5e69c4915a1c,Eatalia cafe deli,,Restaurant/Cafe/Canteen,94 Bermondsey Street,London,SE1 3UB,4,-0.082129,51.500862
d502bbc9-de74-40f8-99d6-fbf154e7c804,Ecopeace,,Other catering premises,,London,,4,0.0,0.0
ad3b8193-d48b-41d5-aa9b-fcdbf2bb5ba2,Edu and co food ltd,,Importers/Exporters,,London,,4,0.0,0.0
47a9ffc9-84d4-4cfa-9f9d-4cd15037f05a,El patacon,,Restaurant/Cafe/Canteen,16 Tower Bridge Road,London,SE1 4TR,3,-0.083249,51.495458
a2bbd55a-0ca4-454b-9bdf-217e6f6d8d3a,El turkistan,,Takeaway/sandwich shop,304 Old Kent Road,London,SE1 5UE,1,-0.077566,51.488422
59755a77-accf-4647-a3f6-50d33e43326f,El vergel co-operative ltd,,Restaurant/Cafe/Canteen,132 Webber Street,London,SE1 0QL,5,-0.099152,51.500707
931379cd-0ed0-4791-b751-f889b97266d7,Elephant & castle leisure centre (licensed bar),,Pub/bar/nightclub,22 Elephant And Castle,London,SE1 6SQ,4,0.0,0.0
40604aba-78c7-4efe-bdc5-586f0e3d6a35,Elephant coffee,,Restaurant/Cafe/Canteen,Railway Arch 109 Elephant Road,London,SE17 1LB,4,-0.098659,51.493838
b5cf6d45-c7cc-4f42-a4b0-29ed6a4995a3,Elephantastic pizza,,Restaurant/Cafe/Canteen,The Artworks Unit 5,London,SE17 1AY,3,0.0,0.0
b755c87d-42f9-410a-a998-79f7e21f2b6d,Elim house community centre,,Other catering premises,86 Bellenden Road,London,SE15 4RQ,4,-0.073272,51.470367
0b448256-3b88-4278-8baf-5cbb1ef2712c,Elior uk,,Restaurant/Cafe/Canteen,14th Floor News Building 1 London Bridge Street,London,SE1 9SG,5,-0.088132,51.505132
0635505d-5b33-4c5b-ac63-2d5f43ad6e44,Elior uk ltd,,Restaurant/Cafe/Canteen,237 Southwark Bridge Road,London,SE1 6NP,5,-0.09979,51.498524
5f69d611-547c-40f0-81f8-dde6aade4c57,Elior uk ltd,,Restaurant/Cafe/Canteen,17th Floor 1 London Bridge Street,London,SE1 9SG,5,-0.088132,51.505132
b958ade2-6a90-4a61-b98f-09d413eb5b4f,Elite fish bar,,Restaurant/Cafe/Canteen,2a Ambrose Street,London,SE16 3NY,4,-0.062499,51.492158
cdb77492-8441-41be-985c-8401bac6aca9,Elite peri peri,,Takeaway/sandwich shop,170 Jamaica Road,London,SE16 4RT,4,-0.062358,51.498226
242882d9-1f4a-4552-95f1-8cf4051b87b3,Elliots borough market,,Restaurant/Cafe/Canteen,12 Stoney Street,London,SE1 9AD,4,-0.091669,51.505658
8e7b6084-2ddd-4c7f-9833-7f665db4bb8f,Embassy cafe,,Restaurant/Cafe/Canteen,188 Grange Road,London,SE1 3AA,3,-0.079785,51.496309
19dc4f93-9337-4252-81bc-ce823d8e35c5,Emilia limited,,Other catering premises,Borough Market 8 Southwark Street,London,SE1 1TL,5,-0.090093,51.505093
711bddb8-2299-48fe-9cea-f3f949cf61de,Emily's fish bar,,Takeaway/sandwich shop,3 North Cross Road,London,SE22 9ET,5,-0.073183,51.457434
51c6ee47-af96-4b38-b901-7e10ac91ff26,Emmie's cakes,,Other catering premises,,London,,5,0.0,0.0
2d68954e-3034-44a2-93f8-8560afde1577,Emukay restaurant,,Restaurant/Cafe/Canteen,91 Camberwell Road,London,SE5 0EZ,5,-0.093869,51.483311
e6195dfe-af3f-43d2-838b-f7c663359b23,Enat guada,,Takeaway/sandwich shop,248 Old Kent Road,London,SE1 5UB,1,-0.07933,51.489306
aa89c437-5464-4026-a680-6e22a54446a2,English wine & spirits co,,Pub/bar/nightclub,7a Stoney Street,London,SE1 9AA,5,-0.091086,51.505118
aa249581-7165-4c0b-b0b5-b082cf2c26c8,Entrain ltd,,Restaurant/Cafe/Canteen,Southwark College Camberwell C Southampton Way,London,SE5 7EW,4,-0.084802,51.478343
a099a38a-5618-487f-95e1-ca56cc21523c,Eritrean orthodox church (place of worship/church),,Other catering premises,78 Edmund Street,London,SE5 7NR,3,-0.088883,51.478877
b9dabe25-2a71-4e0a-8532-b6672a8bcb93,Ernst & young,,Restaurant/Cafe/Canteen,6 More London Place,London,SE1 2DA,5,-0.083201,51.505196
649c5c2b-7eb8-4c91-8c16-e5cf5c3229ee,Eroma sandwich bar,,Restaurant/Cafe/Canteen,302 Walworth Road,London,SE17 2TE,3,-0.095716,51.487046
238f0b52-2f51-452a-b5fa-9df6d6ee59ee,Espice foods limited,,Other catering premises,,London,,5,0.0,0.0
7f1b3805-1e62-4326-9944-49f5f1c02292,Esq bar & grill,,Restaurant/Cafe/Canteen,817 Old Kent Road,London,SE15 1NX,4,-0.056809,51.479969
9e555695-e5ef-414b-bc41-c677dbc23c02,Est. india,,Other catering premises,Basement And Ground Floor 73-75 Union Street,London,SE1 1SG,3,-0.095043,51.503851
527c4ad8-10df-4834-8364-adf61276b79d,Etc. venues,,Restaurant/Cafe/Canteen,PROSPERO HOUSE 241 Borough High Street,London,SE1 1GB,5,0.0,0.0
8f40c2e3-bd8e-44a5-a457-93f9609ca873,Eurest services,,Restaurant/Cafe/Canteen,Bankside 90-100 Southwark Street,London,SE1 0SW,5,-0.101584,51.506313
79ad42ba-7fbc-4b84-bc05-f2515243a99d,Eurest services,,Restaurant/Cafe/Canteen,Southwark Crown Court 1 English Grounds,London,SE1 2HU,5,-0.082184,51.505728
046884fc-f122-407a-a2f9-eb6384868551,Europa catering,,Restaurant/Cafe/Canteen,Rose Court 2 Southwark Bridge Road,London,SE1 9HS,5,-0.095441,51.507455
b99d2705-c1d4-41f6-8432-fc77470170b1,Eurotraveller hotel,,Hotel/bed & breakfast/guest house,18 Amelia Street,London,SE17 3PY,4,-0.097911,51.490004
e12728b7-fb25-4723-8bc5-977936cf5d7e,Eurotraveller hotel,,Hotel/bed & breakfast/guest house,194-202 Old Kent Road,London,SE1 5TY,5,-0.081129,51.490351
dd4e0bd9-f658-4427-83b0-7302bfce3bc0,Ev restaurant bar and delicatessen,,Restaurant/Cafe/Canteen,97-99 Isabella Street,London,SE1 8DA,5,0.0,0.0
0d44fe06-34ff-4715-ba9a-d125cd27742e,F & m's,,Other catering premises,East Street Market East Street,London,,3,0.0,0.0
72e157c8-91ad-4043-9372-8833de31e19a,Fabulous ice fires,,Takeaway/sandwich shop,54 East Dulwich Road,London,SE22 9AX,5,-0.069601,51.46214
97cc0bfa-b9f6-4a25-9f5c-dabd1f50eab4,Falafel lebanese cuisine,,Takeaway/sandwich shop,27 Camberwell Church Street,London,SE5 8TR,5,-0.089518,51.474041
c6061d57-84da-42b3-9131-67b66dac51b9,Farriers arms,,Pub/bar/nightclub,214 Lower Road,London,SE8 5DJ,5,-0.043602,51.490765
23f2bb1a-a390-4550-b1f3-f1def0aabdc0,Fast forward,,Pub/bar/nightclub,Bells Gardens Community Centre 19 Buller Close,London,SE15 6UJ,5,-0.069143,51.477439
61dcf01e-b83a-4a46-bb0e-bd257c32d83b,Fat joes,,Takeaway/sandwich shop,218 Jamaica Road,London,SE16 4BD,5,-0.060197,51.49855
d8160a44-5b9f-4f72-8d0f-e189058306a7,Favorite chicken & ribs,,Takeaway/sandwich shop,39 Lordship Lane,London,SE22 8EW,5,-0.074967,51.459855
bbc6e14c-85da-4504-8dd6-5abd7429058e,Favourable fried chicken,,Takeaway/sandwich shop,179 Southampton Way,London,SE5 7EJ,5,-0.082467,51.478044
53541be3-8235-45be-91c4-a31fbde64d00,Favourite f.oz cafe,,Restaurant/Cafe/Canteen,215 East Street,London,SE17 2SS,4,-0.08571,51.489671
ba78dd26-4cbd-4eeb-9e58-ebcf432dba0a,Fayre do's,,Other catering premises,Unit 7 Tower Workshops 58 Riley Road,London,SE1 3DG,4,-0.07731,51.498634
7946ffba-a262-4e74-a14b-8fae18018d58,Feng sushi,,Restaurant/Cafe/Canteen,13 Stoney Street,London,SE1 9AD,3,-0.091669,51.505658
df49fcaa-298a-4d0a-8082-104164fc936a,Filishack,,Other catering premises,,London,,4,0.0,0.0
fe6d8216-2bfe-4652-84e4-55085f8df2fb,Financial times ltd (publisher),,Restaurant/Cafe/Canteen,1 Southwark Bridge,London,SE1 9HL,5,-0.094432,51.507474
d5bce7bb-48ce-4b4a-ad27-5f77ee41230c,Finch fancies,,Takeaway/sandwich shop,Bermondsey Spa Park Spa Road,London,,5,-0.07483,51.495406
5e50170a-7fea-44e6-8441-4c8aee31f8d3,Finnish church in london,,Other catering premises,33 Albion Street,London,SE16 7HZ,5,-0.052673,51.49999
161ccf96-e126-48be-8e24-59d624eee709,Firezza ltd,,Takeaway/sandwich shop,Unit 7 Railway Arches 881 882 Holyrood Street,London,SE1 2EL,2,-0.081992,51.50345
4f1d5d72-b3c3-421c-bd24-3037cac95a71,Fish bar,,Takeaway/sandwich shop,166 Jamaica Road,London,SE16 4RT,5,-0.062358,51.498226
e4675d0f-2290-49fe-bfde-58dc69349b5d,Fish chips and more,,Takeaway/sandwich shop,46 East Dulwich Road,London,SE22 9AX,1,-0.069602,51.462141
f145d46b-a849-407f-818d-9b76170d2b84,Fish!,,Restaurant/Cafe/Canteen,Borough Market Cathedral Street,London,SE1 9AL,2,-0.090252,51.505428
88d38e0b-29b8-4f25-85a8-19d9d782b4ad,Fitness first plc/bridge hotel,,Hotel/bed & breakfast/guest house,08-18 London Bridge Street,London,SE1 9SG,-1,-0.088131,51.505132
b3f61bef-1319-44af-b284-d25358d15341,Five star fish bar,,Takeaway/sandwich shop,118-120 New Kent Road,London,SE1 6TU,4,-0.09372,51.493803
a46a26e0-d5a9-4177-9172-7d952bdad031,Flat cap coffee co ltd,,Restaurant/Cafe/Canteen,Borough High Street 8 Southwark Street,London,,5,-0.08846596,51.50612846
fe014c59-89a9-48dc-960b-308e4d70f740,Flowers and food at the cut,,Restaurant/Cafe/Canteen,Waterloo Centre The Cut,London,SE1 8LE,5,-0.105828,51.503369
b2d77479-4308-43a9-813a-776a3abe7ec6,Flowers of the forest,,Pub/bar/nightclub,14 Westminster Bridge Road,London,SE1 7QX,4,-0.106564,51.498804
299a8220-9e68-4af8-a7bd-2dbc588f025e,Flying dutchman,,Pub/bar/nightclub,156 Wells Way,London,SE5 7SY,5,-0.085541,51.478571
7cb24563-3c8e-416a-a1d7-c739a90e9f4e,Flying fish,,Takeaway/sandwich shop,55 Camberwell Church Street,London,SE5 8TR,4,-0.089604,51.47406
8af414bc-447a-46bc-8476-b9dc6710d418,Flying fish sushi,,Takeaway/sandwich shop,Railway Arch 85 Scoresby Street,London,SE1 0XN,3,-0.103671,51.504288
5c515c1d-e53e-4a73-903d-7f59943ef268,Fm mangal,,Restaurant/Cafe/Canteen,54 Camberwell Church Street,London,SE5 8QZ,5,-0.088775,51.473552
92cc72f9-1102-44c4-b237-650b2457f9ba,Food city,,Takeaway/sandwich shop,Food City Kiosk 5,London,SE1 6TE,1,-0.100026,51.494589
ac2483ae-98ac-488f-8201-d0526a514a1e,Fortune chinese restaurant,,Takeaway/sandwich shop,91 Elgar Street,London,SE16 7QW,4,-0.035164,51.497036
8e6e5bd3-4145-4aed-b5c7-1ccec2d0b60f,Forza win ltd,,Restaurant/Cafe/Canteen,Unit 4.1 Copeland Industrial P 133 Copeland Road,London,SE15 3SN,5,-0.064162,51.469911
603b854f-730e-4729-be6b-40637ab657ac,Founders arms,,Pub/bar/nightclub,52 Hopton Street,London,SE1 9JH,5,-0.101895,51.508198
36da16a8-0654-4790-8e32-c6a41ea6454b,Four quarters,,Restaurant/Cafe/Canteen,187 Rye Lane,London,SE15 4TP,2,-0.066603,51.467685
4e27c057-b28e-47df-b526-465111aabe24,Fowlds cafe ltd,,Restaurant/Cafe/Canteen,3 Addington Square,London,SE5 7JZ,3,-0.092742,51.48064
b93a3d0b-2f4e-4512-a519-834bb846e319,Franco manca,,Restaurant/Cafe/Canteen,Black Cherry Bar 21 Lordship Lane,London,SE22 8EW,5,-0.074967,51.459855
ee0421d3-c431-4f85-8c4e-7e929d195834,Franco manca 2 uk limited,,Restaurant/Cafe/Canteen,Ground Floor 124 Bermondsey Street,London,SE1 3TX,5,-0.081942,51.500157
be84d5a3-7678-48fa-8e05-70423faffba6,Frankie & benny's,,Restaurant/Cafe/Canteen,The Mast Leisure Park Teredo Street,London,SE16 1LW,5,-0.052858,51.496113
c8e6afc3-7c07-4e3c-8d64-6f331c38e66a,Franklins bar and restaurant,,Restaurant/Cafe/Canteen,157 Lordship Lane,London,SE22 8HX,5,-0.075901,51.456112
a791d01f-3194-430f-a282-3b2292b679d9,Franks cafe,,Restaurant/Cafe/Canteen,132 Southwark Street,London,SE1 0SW,5,-0.101584,51.506313
b0cdd706-0763-43ff-8d47-8d03a1e6661e,Frank's cafe and campari bar,,Restaurant/Cafe/Canteen,Level 10 Peckham Rye Car Park 95A Rye Lane,London,SE15 4ST,2,-0.068008,51.469866
fb604d7e-cc6f-406e-a847-e313ce4bf002,Fred francis centre,,Other catering premises,269 Lordship Lane,London,SE22 8JG,5,-0.076919,51.452783
0ca795dd-b56c-43c9-8aad-84e7c224fda0,Fred francis centre (apetito),,Other catering premises,269 Lordship Lane,London,SE22 8JG,4,-0.076919,51.452783
6e5f5831-6e4b-4a7d-b6b7-e81d19ac90d8,Freddie mills club,,Other catering premises,Walworth Methodist Church 54 Camberwell Road,London,SE5 0EW,5,-0.094924,51.482878
4588b5b1-7507-4ca8-aa8e-5f3136130a05,French cafe bistrot,,Restaurant/Cafe/Canteen,44 Forest Hill Road,London,SE22 0RR,4,-0.062311,51.453432
df7c8e11-5142-4213-a548-0e561c6b54f3,Fresh,,Takeaway/sandwich shop,212 Borough High Street,London,SE1 1JX,4,-0.094209,51.501059
d38562ff-1d27-490f-bb1b-6c2f26ce8699,Fresh cut sandwich bar,,Restaurant/Cafe/Canteen,49 The Cut,London,SE1 8LF,5,-0.10682,51.503053
f040fb4e-f5ef-41ca-a628-419e1ea7354a,Fresh donuts,,Other catering premises,P124 East Street Market East Street,London,,4,0.0,0.0
b3e1bfcc-99a2-4deb-916a-ec8a299eea1b,Fresh flavours,,Other catering premises,,London,,5,0.0,0.0
5c68876b-63c3-44fb-9a8a-8e05038dfe81,Friday cakes,,Other catering premises,,London,,5,0.0,0.0
2764e2cb-85e0-4e8e-ac18-aefbc92755f9,Friddles cakes,,Other catering premises,,London,,5,0.0,0.0
d57a6b6c-7b0a-40c5-adf3-1677cd13ee4f,Frog on the green,,Restaurant/Cafe/Canteen,119 Consort Road,London,SE15 3RU,3,-0.061886,51.467895
2a480e1c-691c-4da4-a586-2ff8bc3d9e3a,Frozen assets,,Other catering premises,,London,,5,0.0,0.0
f4b97bbd-cd7f-4db5-b00e-5790be260785,Full garden,,Takeaway/sandwich shop,230 Rye Lane,London,SE15 4NL,5,-0.066325,51.466439
bce6ccca-cd94-4933-a6df-5661c05fee3d,Fung sing,,Takeaway/sandwich shop,40 Peckham Road,London,SE5 8PX,1,-0.079771,51.473666
b1d8e7b0-5f84-4385-9b4f-145ff99d09ed,Fusion grill,,Restaurant/Cafe/Canteen,233 Waterloo Road,London,SE1 8XH,2,-0.106613,51.499704
f61af30d-d4fe-41c0-b5a5-1b309e65a2e4,G nannys,,Other catering premises,,London,,3,0.0,0.0
9693a77c-ab7d-4bd1-a810-0d73dffe8b3e,Gung,,Other catering premises,Shangri La Hotel The Shard 31 St Thomas Street,London,SE1 9RY,5,-0.087953,51.504932
2bb3ff70-324f-4423-9e0f-36e896b36988,G. cafe,,Takeaway/sandwich shop,72 London Road,London,SE1 3PA,3,-0.076129,51.49964
c16d4646-5bd9-462f-a5ec-28641c27425c,Gabbys,,Takeaway/sandwich shop,165 Rye Lane,London,SE15 4TL,0,-0.067241,51.468604
72233a3d-e8cf-48ac-a73d-aa411f129403,Gails artisan bakery,,Restaurant/Cafe/Canteen,Unit C Neo Bankside 70 Holland Street,London,SE1  9NX,4,-0.100618,51.506666
a517d277-4369-4680-8a3c-e62cf1681766,Gails bakery,,Restaurant/Cafe/Canteen,91 Dulwich Village,London,SE21 7BJ,5,-0.084858,51.448785
0aa412c9-1359-4f5a-98db-c6e8ae0ed235,Gala club,,Restaurant/Cafe/Canteen,Surrey Quays Leisure Park Surrey Quays Road,London,SE16 1LL,4,-0.052858,51.496113
90a18ea8-2845-4f5f-8979-d49dd6df91f8,Ganapati south indian restaurant,,Restaurant/Cafe/Canteen,38 Holly Grove,London,SE15 5DF,5,-0.071657,51.469729
fec73800-bab2-4d1a-a314-62cc03e5d21e,Ganapati takeaway kitchen,,Takeaway/sandwich shop,4 Maxted Road,London,SE15 4LL,5,-0.072262,51.465971
5b777c31-a579-4f4f-aef5-07d27f82158a,Gaucho grill,,Restaurant/Cafe/Canteen,Unit 1 2 More London Riverside,London,SE1 2DA,4,-0.0832,51.505195
028c5d9e-cbd0-4455-9688-466ff170fc5e,Genuine dining,,Restaurant/Cafe/Canteen,114 Great Suffolk Street,London,SE1 0SL,5,-0.099785,51.501059
72539fe2-cf9a-4890-9fcd-4e7b7f65f98c,George canning,,Pub/bar/nightclub,123 Grove Lane,London,SE5 8BG,2,-0.086088,51.467915
5775be22-1a8f-4b3d-be7a-9b379e67c00b,Giggling sausage cafe,,Restaurant/Cafe/Canteen,105 Great Suffolk Street,London,SE1 1PQ,5,-0.097867,51.500768
43160ea3-dea9-4750-98a0-cc109d586148,Gimlet bar,,Pub/bar/nightclub,Unit 3 Print Village 58 Chadwick Road,London,SE15 4PU,5,-0.07417,51.467827
3b8912b7-fd7f-457d-9be4-17f81f2f80e4,Ginseng noodle bar,,Restaurant/Cafe/Canteen,4 Coldharbour Lane,London,SE5 9PR,3,-0.093968,51.471604
a43d5193-96dc-49f9-957b-a576942fad77,Glaziers hall,,Other catering premises,Glaziers Hall 9 Montague Close,London,SE1 9DD,5,-0.088583,51.506732
90c28b42-7592-4fb5-ae0f-b6654acacbf9,Glengall tavern,,Pub/bar/nightclub,1 Bird In Bush Road,London,SE15 6RN,3,-0.07003,51.479962
7466b55a-fd76-4864-befc-23e97c7ddeff,Globalcrest services limited,,Restaurant/Cafe/Canteen,207 Camberwell Road,London,SE5 0HG,3,-0.093526,51.477711
ec1b985b-3ffd-4e05-bf24-41839870d3f7,God bless new cafe,,Restaurant/Cafe/Canteen,14 Choumert Road,London,SE15 4SE,1,-0.068496,51.468211
bc4e1034-7a2c-4a85-ab2b-ca3b32241f58,God's church of peace,,Restaurant/Cafe/Canteen,02-Aug Manor Grove,London,SE15 1SX,2,-0.054551,51.481937
6684c68e-d98e-46a1-9078-81e3217b5aa4,Golden chicken,,Restaurant/Cafe/Canteen,114 Tower Bridge Road,London,SE1 3NG,4,-0.080336,51.497245
951745e3-ae4f-4191-abf4-35985a28e1c9,Golden delight,,Takeaway/sandwich shop,130 Grange Road,London,SE1 3AL,4,-0.073988,51.493687
5025702b-4150-411b-91dc-f74b7f0eb6d2,Golden dragon,,Takeaway/sandwich shop,217 Camberwell New Road,London,SE5 0TJ,2,-0.102398,51.478044
5b14ed7d-24c2-472d-929a-9150c04835cb,Golden grill,,Restaurant/Cafe/Canteen,20 Camberwell Green,London,SE5 7AA,5,-0.092336,51.473799
1c0c6d24-fb76-495f-bdc2-e6624a1de0eb,Golden grill,,Takeaway/sandwich shop,104 Spa Road,London,SE16 3QT,4,-0.072147,51.495662
3b58f554-319c-4113-9ac8-f2911a31f992,Golden kitchen,,Takeaway/sandwich shop,487 Lordship Lane,London,SE22 8JY,5,-0.068114,51.444185
eab18fe6-b184-45a8-8f1b-aa032240f09e,Golden noodle,,Takeaway/sandwich shop,177 Queens Road,London,SE15 2ND,3,-0.057091,51.473679
50fee6aa-bc0c-4cff-ae48-21092785eea3,Golden palace,,Restaurant/Cafe/Canteen,129 Commercial Way,London,SE15 6DB,1,-0.073465,51.477393
4062242c-632b-4617-9c35-f991a59bd660,Golden sun,,Takeaway/sandwich shop,7 London Road,London,SE1 6JZ,3,-0.104195,51.49792
677a02d4-470b-4347-8346-d8461fa2c269,Goose green community lunch club,,Other catering premises,Goose Green Centre St Johns C 62a East Dulwich Road,London,SE22 9AT,5,-0.074181,51.461758
2e0f58ec-53df-490f-82c8-e854c31bd352,Gourmet burger kitchen,,Restaurant/Cafe/Canteen,121 Lordship Lane,London,SE22 8HU,5,-0.07531,51.457163
e43c6a9c-181b-42f8-ba82-e2653ab30383,Gourmet burger kitchen,,Takeaway/sandwich shop,Soho Wharf Clink Street,London,SE1 9DG,5,-0.09193,51.506993
05a817f5-139c-4709-a1da-75b1282c6c85,Gowlett arms,,Pub/bar/nightclub,62 Gowlett Road,London,SE15 4HY,3,-0.070252,51.463105
599c96d1-8cbf-48fc-aa19-4598590b057a,Grads cafe,,Restaurant/Cafe/Canteen,103-108 Borough Road,London,SE1 0AA,5,-0.101667,51.498419
4059f0f4-6cd6-4d61-a90b-a3a2956716ef,Great maze restaurant thomas guy house,,Restaurant/Cafe/Canteen,Guys Hospital St Thomas Street,London,SE1 9RT,5,-0.089002,51.504652
d4ee7dd2-3160-4992-9628-942c8b1acc68,Great suffolk taxi grill,,Restaurant/Cafe/Canteen,47-51 Great Suffolk Street,London,SE1 0SR,2,0.0,0.0
ba3cd364-81be-4d84-b2b9-e54b9e9480de,Griffin sports club,,Pub/bar/nightclub,12 Dulwich Village,London,SE21 7AL,4,-0.0871,51.451637
c5e85868-efca-48f5-b389-06a2463caad4,Grill bites(ldn) ltd,,Takeaway/sandwich shop,50 Grove Vale,London,SE22 8DY,4,-0.078679,51.461265
936f4bb9-a23a-4108-8e1e-071cbeb4ccc0,Grove cafe,,Restaurant/Cafe/Canteen,39 Grove Vale,London,SE22 8EQ,3,-0.078605,51.461659
